,Brand,Vader
12478,Moderna,0.802
12479,AstraZeneca,0.6705
12480,Pfizer,-0.8481
12481,Pfizer,0.4404
12482,Johnson & Johnson,0.5106
12483,Biontech,-0.7351
12484,Pfizer,-0.7351
12485,Moderna,0.6739
12486,AstraZeneca,-0.6486
12487,AstraZeneca,-0.5267
12488,AstraZeneca,0.1531
12489,Moderna,0.0
12490,Moderna,-0.7579
12491,AstraZeneca,-0.9062
12492,Moderna,0.3612
12493,Biontech,0.6124
12494,Pfizer,0.6124
12495,Biontech,-0.6597
12496,Pfizer,-0.6597
12497,Moderna,0.8807
12498,Pfizer,0.9501
12499,Moderna,0.9501
12500,AstraZeneca,-0.0258
12501,Biontech,0.743
12502,Pfizer,0.743
12503,Johnson & Johnson,0.6597
12504,Moderna,-0.4956
12505,Pfizer,-0.1211
12506,Biontech,0.7351
12507,Pfizer,0.7351
12508,Biontech,-0.6486
12509,AstraZeneca,0.2023
12510,AstraZeneca,0.0
12511,AstraZeneca,-0.2263
12512,AstraZeneca,0.5574
12513,AstraZeneca,0.4939
12514,Moderna,0.765
12515,Pfizer,0.7351
12516,AstraZeneca,0.1926
12517,Pfizer,-0.4767
12518,Biontech,0.0
12519,Pfizer,0.0
12520,AstraZeneca,-0.3182
12521,Biontech,-0.2406
12522,Pfizer,-0.2406
12523,Pfizer,0.0516
12524,AstraZeneca,0.1779
12525,Pfizer,0.7365
12526,Biontech,0.5773
12527,Pfizer,0.5773
12528,AstraZeneca,-0.296
12529,AstraZeneca,-0.2415
12530,AstraZeneca,0.624
12531,Pfizer,-0.9371
12532,Sputnik V,-0.6369
12533,Pfizer,0.0
12534,AstraZeneca,0.4588
12535,Moderna,0.765
12536,Moderna,-0.8807
12537,Biontech,0.0
12538,Pfizer,0.0
12539,Biontech,0.5719
12540,Pfizer,0.5719
12541,Biontech,0.128
12542,Pfizer,0.128
12543,AstraZeneca,0.8555
12544,AstraZeneca,0.3818
12545,Pfizer,-0.1027
12546,Pfizer,-0.296
12547,Moderna,-0.296
12548,AstraZeneca,0.0
12549,Pfizer,-0.8126000000000001
12550,AstraZeneca,0.0
12551,Johnson & Johnson,0.765
12552,Pfizer,-0.3818
12553,Moderna,-0.3818
12554,Moderna,0.8553
12555,Pfizer,0.0
12556,AstraZeneca,0.34
12557,Pfizer,-0.4404
12558,Biontech,0.5423
12559,Pfizer,0.5423
12560,Moderna,0.5423
12561,AstraZeneca,0.1027
12562,Sputnik V,0.7184
12563,Biontech,-0.2448
12564,Pfizer,-0.2448
12565,Pfizer,0.8271
12566,AstraZeneca,0.7351
12567,Johnson & Johnson,0.7351
12568,AstraZeneca,0.4215
12569,Pfizer,0.4215
12570,Biontech,0.4215
12571,Pfizer,0.4215
12572,AstraZeneca,-0.1406
12573,Sputnik V,-0.1406
12574,Pfizer,0.5719
12575,Moderna,0.5719
12576,Pfizer,0.0
12577,Pfizer,0.529
12578,AstraZeneca,0.5719
12579,Biontech,0.5719
12580,Pfizer,0.5719
12581,Johnson & Johnson,0.5719
12582,Moderna,0.0
12583,AstraZeneca,-0.4939
12584,Pfizer,0.8028
12585,Moderna,0.7351
12586,AstraZeneca,0.5106
12587,Biontech,0.0
12588,Pfizer,0.0
12589,Biontech,0.6808
12590,Pfizer,0.6808
12591,AstraZeneca,0.7351
12592,Pfizer,0.7351
12593,Pfizer,-0.4005
12594,AstraZeneca,0.0258
12595,AstraZeneca,-0.8659
12596,AstraZeneca,0.128
12597,Biontech,0.7096
12598,Pfizer,0.7096
12599,Johnson & Johnson,0.0258
12600,Pfizer,0.765
12601,AstraZeneca,0.7089
12602,Pfizer,-0.765
12603,Sputnik V,0.7845
12604,Pfizer,0.3182
12605,AstraZeneca,-0.5994
12606,AstraZeneca,-0.7964
12607,Moderna,-0.8225
12608,Johnson & Johnson,-0.2023
12609,Johnson & Johnson,0.2023
12610,Moderna,0.8267
12611,Pfizer,0.1796
12612,Biontech,-0.0516
12613,Pfizer,-0.0516
12614,Moderna,-0.0516
12615,Moderna,0.0
12616,Pfizer,0.697
12617,AstraZeneca,0.8779
12618,Pfizer,0.4588
12619,AstraZeneca,0.2732
12620,Biontech,0.9072
12621,Pfizer,0.9072
12622,Moderna,-0.7783
12623,Moderna,0.4672
12624,Pfizer,0.8316
12625,Pfizer,0.6249
12626,Johnson & Johnson,0.6249
12627,AstraZeneca,0.0516
12628,Moderna,0.6801
12629,AstraZeneca,0.0
12630,AstraZeneca,-0.5423
12631,Pfizer,-0.7783
12632,Pfizer,0.4684
12633,Biontech,0.3612
12634,Pfizer,0.3612
12635,Moderna,0.8176
12636,Pfizer,-0.6041
12637,AstraZeneca,0.0
12638,AstraZeneca,-0.0475
12639,Moderna,0.4767
12640,Biontech,0.168
12641,Pfizer,0.168
12642,Moderna,0.168
12643,Biontech,0.4019
12644,Pfizer,0.4019
12645,Biontech,0.0
12646,Pfizer,0.0
12647,AstraZeneca,-0.4767
12648,Johnson & Johnson,0.6249
12649,Pfizer,0.0
12650,AstraZeneca,-0.4215
12651,AstraZeneca,0.3506
12652,AstraZeneca,-0.5106
12653,Pfizer,0.802
12654,Johnson & Johnson,-0.8004
12655,Biontech,0.8121
12656,Pfizer,0.8121
12657,Pfizer,-0.3182
12658,Biontech,0.0
12659,Pfizer,0.0
12660,AstraZeneca,0.5719
12661,AstraZeneca,-0.1796
12662,Biontech,0.0516
12663,Pfizer,0.0516
12664,AstraZeneca,-0.5574
12665,Pfizer,-0.802
12666,Sputnik V,0.1154
12667,Pfizer,0.4215
12668,Pfizer,-0.631
12669,Moderna,-0.3818
12670,Biontech,0.6124
12671,Pfizer,0.6124
12672,Pfizer,0.0
12673,AstraZeneca,-0.0258
12674,Pfizer,-0.7717
12675,Moderna,0.296
12676,AstraZeneca,-0.8467
12677,Sputnik V,0.0
12678,Pfizer,-0.6597
12679,Johnson & Johnson,0.4215
12680,Moderna,0.4404
12681,AstraZeneca,0.0
12682,AstraZeneca,0.7003
12683,AstraZeneca,-0.2732
12684,Pfizer,0.4337
12685,AstraZeneca,0.7506
12686,AstraZeneca,-0.0772
12687,Pfizer,0.4497
12688,Pfizer,0.87
12689,Pfizer,0.0
12690,AstraZeneca,-0.128
12691,Sputnik V,-0.4404
12692,Moderna,0.34
12693,AstraZeneca,-0.9042
12694,Moderna,0.8481
12695,Biontech,0.128
12696,Pfizer,0.128
12697,AstraZeneca,-0.0516
12698,Biontech,-0.0258
12699,Pfizer,-0.0258
12700,Moderna,-0.0258
12701,Pfizer,-0.4215
12702,AstraZeneca,0.2732
12703,Pfizer,0.0
12704,Moderna,0.0
12705,Pfizer,0.0
12706,AstraZeneca,0.8519
12707,Sputnik V,0.5187
12708,Johnson & Johnson,0.4215
12709,AstraZeneca,0.0516
12710,AstraZeneca,0.4404
12711,Pfizer,0.0
12712,AstraZeneca,0.2023
12713,Biontech,0.7783
12714,Pfizer,0.7783
12715,Biontech,0.0
12716,Pfizer,0.0
12717,Moderna,0.7003
12718,AstraZeneca,0.1531
12719,Biontech,-0.0869
12720,Pfizer,-0.0869
12721,Sputnik V,0.8176
12722,Pfizer,0.1744
12723,AstraZeneca,-0.296
12724,AstraZeneca,-0.7096
12725,Sputnik V,-0.7096
12726,Pfizer,-0.6072
12727,AstraZeneca,0.5023
12728,Biontech,0.5023
12729,Pfizer,0.5023
12730,Moderna,0.5023
12731,AstraZeneca,-0.4767
12732,Pfizer,0.0
12733,Johnson & Johnson,0.4215
12734,Biontech,0.7845
12735,Pfizer,0.7845
12736,AstraZeneca,0.0
12737,Biontech,0.5994
12738,Pfizer,0.5994
12739,Pfizer,-0.2023
12740,Moderna,0.128
12741,AstraZeneca,0.4767
12742,Biontech,0.7003
12743,Pfizer,0.7003
12744,AstraZeneca,0.1779
12745,Moderna,0.7294
12746,Pfizer,-0.2263
12747,AstraZeneca,0.8377
12748,Pfizer,-0.1027
12749,Moderna,0.8288
12750,Biontech,0.6249
12751,AstraZeneca,0.5574
12752,Johnson & Johnson,-0.2023
12753,Johnson & Johnson,0.802
12754,Johnson & Johnson,0.802
12755,Johnson & Johnson,-0.34
12756,AstraZeneca,0.4215
12757,AstraZeneca,-0.4588
12758,AstraZeneca,0.0
12759,Biontech,0.0
12760,Pfizer,0.0
12761,Moderna,0.0
12762,AstraZeneca,-0.128
12763,Pfizer,0.7845
12764,AstraZeneca,0.7003
12765,Biontech,0.0
12766,Pfizer,0.0
12767,AstraZeneca,-0.1531
12768,Sputnik V,0.0
12769,AstraZeneca,0.4767
12770,AstraZeneca,0.296
12771,Moderna,0.296
12772,Moderna,0.4767
12773,Moderna,0.1027
12774,Pfizer,-0.6369
12775,Moderna,0.4019
12776,AstraZeneca,-0.6249
12777,Biontech,0.6908
12778,Pfizer,0.6908
12779,AstraZeneca,-0.1027
12780,AstraZeneca,-0.4767
12781,Pfizer,0.4767
12782,AstraZeneca,0.0772
12783,AstraZeneca,0.1531
12784,Pfizer,0.8074
12785,AstraZeneca,-0.7351
12786,AstraZeneca,0.0
12787,Moderna,0.8496
12788,AstraZeneca,0.7506
12789,Biontech,0.7506
12790,Pfizer,0.7506
12791,AstraZeneca,0.0
12792,Moderna,0.7579
12793,AstraZeneca,-0.8131
12794,AstraZeneca,-0.5106
12795,Pfizer,0.631
12796,Moderna,0.0
12797,AstraZeneca,-0.7579
12798,Moderna,0.6124
12799,Biontech,0.4019
12800,Pfizer,0.4019
12801,AstraZeneca,-0.3182
12802,AstraZeneca,-0.8481
12803,AstraZeneca,0.0
12804,Johnson & Johnson,0.0
12805,AstraZeneca,0.8074
12806,Biontech,0.0
12807,Pfizer,0.0
12808,Pfizer,0.0
12809,Pfizer,-0.4391
12810,Biontech,-0.0772
12811,Pfizer,-0.0772
12812,Moderna,0.5256
12813,Pfizer,0.5719
12814,Moderna,0.5719
12815,Pfizer,0.0
12816,Pfizer,0.296
12817,Moderna,-0.057
12818,Pfizer,-0.8497
12819,Biontech,0.8834
12820,Pfizer,0.8834
12821,Moderna,0.4767
12822,Pfizer,0.4215
12823,Johnson & Johnson,0.0
12824,Pfizer,-0.1027
12825,Biontech,-0.4019
12826,Pfizer,-0.4019
12827,Moderna,-0.4404
12828,Johnson & Johnson,-0.2023
12829,AstraZeneca,0.0
12830,Biontech,-0.8885
12831,Pfizer,-0.8885
12832,AstraZeneca,-0.8625
12833,Pfizer,0.2023
12834,AstraZeneca,0.4215
12835,Pfizer,0.3182
12836,AstraZeneca,0.3612
12837,Pfizer,0.0
12838,Biontech,0.2263
12839,Pfizer,0.2263
12840,Sputnik V,-0.3612
12841,AstraZeneca,-0.6369
12842,Pfizer,-0.5574
12843,AstraZeneca,0.6597
12844,Pfizer,0.7523
12845,AstraZeneca,0.0
12846,Moderna,0.0
12847,AstraZeneca,0.1192
12848,AstraZeneca,0.0
12849,AstraZeneca,0.6106
12850,AstraZeneca,-0.8807
12851,Johnson & Johnson,-0.568
12852,Biontech,0.5423
12853,Pfizer,0.5423
12854,Johnson & Johnson,0.3182
12855,Pfizer,0.7003
12856,AstraZeneca,0.3182
12857,AstraZeneca,0.0
12858,Biontech,0.1531
12859,Pfizer,0.1531
12860,Pfizer,0.0
12861,AstraZeneca,-0.9545
12862,Moderna,0.0
12863,AstraZeneca,0.4767
12864,Moderna,-0.1027
12865,AstraZeneca,-0.8779
12866,AstraZeneca,0.5889
12867,Pfizer,0.5889
12868,AstraZeneca,0.714
12869,AstraZeneca,-0.0258
12870,Biontech,0.3612
12871,Pfizer,0.3612
12872,Pfizer,-0.8779
12873,AstraZeneca,0.0
12874,Pfizer,-0.4939
12875,AstraZeneca,-0.3818
12876,AstraZeneca,0.0516
12877,AstraZeneca,0.5733
12878,AstraZeneca,0.5423
12879,Pfizer,-0.4588
12880,Pfizer,0.0
12881,Pfizer,-0.5267
12882,AstraZeneca,-0.9442
12883,Pfizer,-0.9442
12884,AstraZeneca,0.4215
12885,Pfizer,0.4215
12886,Moderna,0.4215
12887,Sputnik V,0.7241
12888,AstraZeneca,0.3182
12889,Pfizer,0.0
12890,Moderna,-0.4404
12891,Pfizer,-0.4356
12892,AstraZeneca,0.7906
12893,Biontech,-0.2263
12894,Pfizer,-0.2263
12895,Pfizer,0.7269
12896,Biontech,-0.3612
12897,Moderna,-0.3612
12898,Pfizer,0.7845
12899,AstraZeneca,-0.5994
12900,Pfizer,0.0
12901,AstraZeneca,-0.2263
12902,AstraZeneca,0.0258
12903,Pfizer,0.1779
12904,Biontech,0.4939
12905,Pfizer,0.4939
12906,Pfizer,-0.3818
12907,AstraZeneca,0.0772
12908,AstraZeneca,-0.4019
12909,AstraZeneca,0.0
12910,Pfizer,0.0
12911,Johnson & Johnson,0.0
12912,AstraZeneca,0.2263
12913,Moderna,0.5106
12914,Moderna,0.8074
12915,Sputnik V,0.4019
12916,Johnson & Johnson,0.4767
12917,Moderna,0.5023
12918,AstraZeneca,0.7717
12919,Pfizer,0.228
12920,AstraZeneca,-0.6597
12921,Pfizer,0.7579
12922,AstraZeneca,0.5574
12923,AstraZeneca,0.0
12924,AstraZeneca,-0.7096
12925,Biontech,-0.3818
12926,Pfizer,-0.3818
12927,AstraZeneca,0.8655
12928,Johnson & Johnson,0.4215
12929,Sputnik V,0.5844
12930,AstraZeneca,0.7003
12931,Moderna,-0.6597
12932,AstraZeneca,0.3182
12933,Pfizer,0.3182
12934,Sputnik V,0.8225
12935,Sputnik V,-0.2732
12936,Pfizer,-0.5041
12937,Moderna,-0.5041
12938,AstraZeneca,-0.3182
12939,AstraZeneca,-0.3182
12940,Pfizer,0.34
12941,Moderna,0.34
12942,AstraZeneca,0.6124
12943,Pfizer,0.9989
12944,Pfizer,0.2023
12945,Pfizer,0.6705
12946,AstraZeneca,-0.1511
12947,Biontech,0.0
12948,Pfizer,0.0
12949,AstraZeneca,0.3612
12950,Biontech,0.705
12951,Pfizer,0.705
12952,AstraZeneca,-0.7579
12953,AstraZeneca,0.3724
12954,Pfizer,0.9866
12955,AstraZeneca,0.0
12956,Johnson & Johnson,-0.6597
12957,AstraZeneca,0.5267
12958,Biontech,-0.5719
12959,Pfizer,-0.5719
12960,Pfizer,0.5574
12961,Moderna,0.5106
12962,Biontech,0.0
12963,Pfizer,0.0
12964,AstraZeneca,-0.7783
12965,AstraZeneca,-0.2732
12966,AstraZeneca,0.3818
12967,AstraZeneca,0.0
12968,AstraZeneca,0.8591
12969,Biontech,0.6908
12970,Pfizer,0.6908
12971,Biontech,-0.0772
12972,Pfizer,-0.0772
12973,Pfizer,0.0
12974,AstraZeneca,-0.5574
12975,AstraZeneca,-0.765
12976,AstraZeneca,-0.6124
12977,AstraZeneca,0.5483
12978,Pfizer,0.5994
12979,Biontech,0.875
12980,Pfizer,0.875
12981,Johnson & Johnson,0.3612
12982,Biontech,0.0
12983,Pfizer,0.0
12984,Johnson & Johnson,0.128
12985,Pfizer,0.4019
12986,Pfizer,0.0
12987,AstraZeneca,0.0
12988,AstraZeneca,0.4215
12989,Pfizer,0.9153
12990,Moderna,0.7294
12991,AstraZeneca,0.0
12992,Biontech,0.0772
12993,Pfizer,0.0772
12994,Biontech,-0.0366
12995,Pfizer,-0.0366
12996,Biontech,0.5574
12997,Pfizer,0.5574
12998,Biontech,0.8879
12999,Pfizer,0.8879
13000,Moderna,0.8879
13001,Sputnik V,0.6705
13002,AstraZeneca,-0.296
13003,Pfizer,-0.296
13004,Moderna,-0.296
13005,AstraZeneca,0.0
13006,Pfizer,0.0
13007,Sputnik V,0.0
13008,Moderna,0.765
13009,Pfizer,0.4939
13010,AstraZeneca,-0.4939
13011,AstraZeneca,-0.2023
13012,Sputnik V,0.5267
13013,Biontech,0.25
13014,Pfizer,0.25
13015,Pfizer,0.5574
13016,AstraZeneca,0.9761
13017,AstraZeneca,-0.8402
13018,Johnson & Johnson,0.3818
13019,AstraZeneca,-0.4767
13020,Sputnik V,-0.9861
13021,Pfizer,0.7351
13022,AstraZeneca,0.0
13023,AstraZeneca,-0.4215
13024,Johnson & Johnson,-0.8513
13025,Moderna,0.6597
13026,AstraZeneca,0.0
13027,AstraZeneca,0.3182
13028,Biontech,0.3919
13029,Pfizer,0.3919
13030,Pfizer,0.0
13031,AstraZeneca,0.0
13032,Biontech,-0.2705
13033,Pfizer,-0.2705
13034,Moderna,-0.2705
13035,AstraZeneca,-0.2732
13036,AstraZeneca,-0.2911
13037,AstraZeneca,0.25
13038,Biontech,0.4019
13039,Pfizer,0.4019
13040,Pfizer,-0.6408
13041,AstraZeneca,-0.4767
13042,Moderna,0.5904
13043,Biontech,0.8481
13044,Pfizer,0.836
13045,Moderna,0.836
13046,Johnson & Johnson,0.91
13047,Pfizer,-0.0258
13048,Biontech,0.994
13049,Pfizer,0.994
13050,Johnson & Johnson,-0.5994
13051,Pfizer,0.6369
13052,Pfizer,0.4939
13053,Pfizer,0.6249
13054,Pfizer,0.7579
13055,Johnson & Johnson,0.7579
13056,Johnson & Johnson,-0.6597
13057,AstraZeneca,0.7717
13058,AstraZeneca,-0.6573
13059,Pfizer,0.9502
13060,Pfizer,0.0
13061,Pfizer,0.1926
13062,Pfizer,-0.3818
13063,Moderna,-0.3818
13064,Sputnik V,0.7351
13065,AstraZeneca,-0.168
13066,Pfizer,0.8895
13067,Moderna,0.8895
13068,Biontech,0.7089
13069,Pfizer,0.7089
13070,AstraZeneca,-0.5106
13071,AstraZeneca,-0.6908
13072,Pfizer,0.8779
13073,AstraZeneca,-0.4215
13074,Pfizer,-0.296
13075,Pfizer,0.0772
13076,Pfizer,-0.1531
13077,AstraZeneca,0.7622
13078,Pfizer,0.7622
13079,Moderna,0.7622
13080,AstraZeneca,-0.5423
13081,Moderna,0.8481
13082,Biontech,-0.5423
13083,Pfizer,-0.5423
13084,Moderna,-0.5423
13085,Pfizer,0.0
13086,Moderna,0.0
13087,Biontech,0.7506
13088,Moderna,-0.9246
13089,Pfizer,0.4767
13090,Moderna,0.4767
13091,Pfizer,0.8225
13092,Sputnik V,-0.3182
13093,Biontech,0.7096
13094,Pfizer,0.7096
13095,AstraZeneca,0.4019
13096,Pfizer,0.7003
13097,AstraZeneca,0.0
13098,Pfizer,0.2168
13099,AstraZeneca,0.0
13100,AstraZeneca,0.0
13101,AstraZeneca,-0.6353
13102,AstraZeneca,0.5106
13103,AstraZeneca,0.0
13104,AstraZeneca,0.7579
13105,AstraZeneca,-0.4215
13106,Moderna,-0.4939
13107,Pfizer,-0.0258
13108,Biontech,0.4767
13109,Pfizer,0.4767
13110,Moderna,0.6908
13111,Johnson & Johnson,0.6908
13112,Pfizer,0.0
13113,Moderna,0.0
13114,Johnson & Johnson,0.0
13115,AstraZeneca,-0.168
13116,Pfizer,0.0
13117,Pfizer,0.4939
13118,Moderna,-0.9325
13119,Pfizer,-0.3182
13120,Biontech,0.0
13121,Pfizer,0.0
13122,AstraZeneca,-0.1779
13123,AstraZeneca,0.743
13124,Pfizer,0.0
13125,AstraZeneca,0.9838
13126,Moderna,0.8126
13127,Sputnik V,0.2617
13128,AstraZeneca,0.4215
13129,AstraZeneca,0.0
13130,AstraZeneca,-0.5719
13131,Biontech,0.0516
13132,Pfizer,0.0516
13133,Moderna,0.0516
13134,Pfizer,0.6705
13135,Pfizer,0.5267
13136,Moderna,0.4767
13137,Biontech,0.0
13138,Pfizer,0.0
13139,AstraZeneca,0.6908
13140,AstraZeneca,-0.4497
13141,AstraZeneca,-0.6124
13142,Moderna,-0.3182
13143,AstraZeneca,0.5719
13144,Moderna,-0.4939
13145,AstraZeneca,-0.0516
13146,AstraZeneca,0.0
13147,Biontech,0.7964
13148,Pfizer,0.7964
13149,AstraZeneca,-0.3182
13150,Johnson & Johnson,0.6124
13151,Biontech,0.504
13152,Pfizer,0.504
13153,AstraZeneca,-0.8779
13154,AstraZeneca,-0.3933
13155,Pfizer,0.0772
13156,Pfizer,-0.7743
13157,Biontech,0.7759
13158,Pfizer,0.7759
13159,Sputnik V,0.6956000000000001
13160,Pfizer,0.4767
13161,Pfizer,0.4703
13162,Pfizer,0.807
13163,Johnson & Johnson,0.0
13164,Moderna,0.5423
13165,AstraZeneca,0.8555
13166,Pfizer,0.9509
13167,Moderna,0.9509
13168,Moderna,0.4588
13169,Moderna,0.0
13170,Sputnik V,0.836
13171,Pfizer,0.91
13172,Biontech,0.743
13173,Pfizer,0.743
13174,Biontech,0.8735
13175,Pfizer,0.8735
13176,Biontech,-0.4404
13177,Pfizer,-0.4404
13178,AstraZeneca,0.7096
13179,Pfizer,0.0
13180,Moderna,0.0
13181,Moderna,-0.7579
13182,Biontech,-0.4767
13183,AstraZeneca,0.8126
13184,Pfizer,0.6369
13185,Biontech,0.1548
13186,Pfizer,0.1548
13187,Pfizer,-0.999
13188,Moderna,-0.999
13189,Pfizer,-0.4939
13190,AstraZeneca,-0.3291
13191,AstraZeneca,0.0
13192,Johnson & Johnson,0.0
13193,AstraZeneca,0.1027
13194,AstraZeneca,0.2263
13195,AstraZeneca,-0.0644
13196,Pfizer,-0.3071
13197,AstraZeneca,0.0
13198,Sputnik V,-0.25
13199,AstraZeneca,0.9533
13200,AstraZeneca,-0.891
13201,Biontech,0.6486
13202,Pfizer,0.6486
13203,AstraZeneca,-0.3182
13204,Moderna,0.0
13205,Pfizer,0.1531
13206,AstraZeneca,-0.7184
13207,Biontech,0.6597
13208,Pfizer,0.6597
13209,Moderna,0.0
13210,Moderna,-0.7184
13211,Pfizer,-0.9863
13212,Pfizer,-0.6249
13213,Pfizer,0.0
13214,Moderna,0.0
13215,Johnson & Johnson,-0.4019
13216,AstraZeneca,0.0
13217,Pfizer,-0.6705
13218,AstraZeneca,0.0
13219,AstraZeneca,0.5423
13220,Pfizer,-0.5859
13221,Biontech,-0.0516
13222,Pfizer,-0.0516
13223,Pfizer,0.0
13224,Moderna,-0.3818
13225,Sputnik V,-0.2737
13226,AstraZeneca,-0.4215
13227,AstraZeneca,0.5795
13228,Moderna,0.0
13229,AstraZeneca,-0.296
13230,Moderna,0.1779
13231,AstraZeneca,0.8598
13232,Johnson & Johnson,0.8598
13233,AstraZeneca,-0.802
13234,Sputnik V,0.1531
13235,Pfizer,0.3182
13236,AstraZeneca,-0.4767
13237,Moderna,0.4019
13238,Moderna,0.3182
13239,Moderna,0.1027
13240,AstraZeneca,-0.7684
13241,AstraZeneca,0.6808
13242,Moderna,0.2263
13243,Sputnik V,0.5106
13244,AstraZeneca,0.9552
13245,Biontech,0.0772
13246,Pfizer,0.0772
13247,AstraZeneca,0.0
13248,Pfizer,0.0772
13249,Moderna,0.0772
13250,Pfizer,0.4939
13251,Moderna,0.4939
13252,Sputnik V,0.3612
13253,AstraZeneca,-0.1027
13254,Moderna,0.0
13255,Pfizer,0.0
13256,AstraZeneca,0.9349
13257,AstraZeneca,0.7402
13258,Pfizer,0.7402
13259,AstraZeneca,0.7235
13260,AstraZeneca,0.34
13261,AstraZeneca,0.0
13262,AstraZeneca,-0.9032
13263,Moderna,0.0
13264,Biontech,0.0258
13265,Pfizer,0.0258
13266,Moderna,0.0258
13267,Biontech,-0.6478
13268,Pfizer,-0.6478
13269,Biontech,0.2732
13270,Pfizer,0.2732
13271,AstraZeneca,0.2263
13272,AstraZeneca,0.0
13273,Moderna,0.6249
13274,Biontech,-0.765
13275,Pfizer,-0.765
13276,AstraZeneca,-0.6597
13277,AstraZeneca,-0.5859
13278,Biontech,0.0516
13279,Pfizer,0.0516
13280,Moderna,0.0516
13281,AstraZeneca,-0.6124
13282,AstraZeneca,0.4588
13283,Pfizer,0.6369
13284,Pfizer,-0.5859
13285,AstraZeneca,0.0258
13286,Biontech,-0.6369
13287,Pfizer,-0.6369
13288,AstraZeneca,0.6597
13289,AstraZeneca,0.0
13290,AstraZeneca,0.0
13291,Biontech,-0.09
13292,Pfizer,-0.09
13293,AstraZeneca,-0.5267
13294,Sputnik V,0.4215
13295,AstraZeneca,0.0232
13296,Moderna,0.0
13297,Pfizer,-0.4404
13298,Biontech,0.0
13299,Pfizer,0.0
13300,Biontech,0.2263
13301,Pfizer,0.2263
13302,Pfizer,0.9552
13303,AstraZeneca,-0.987
13304,Pfizer,-0.987
13305,Moderna,-0.987
13306,Johnson & Johnson,-0.987
13307,Sputnik V,0.34
13308,Moderna,0.0
13309,Biontech,0.6808
13310,Pfizer,0.6808
13311,Pfizer,0.0387
13312,Pfizer,0.9709
13313,Pfizer,-0.34
13314,Pfizer,0.0
13315,AstraZeneca,-0.9001
13316,AstraZeneca,-0.7845
13317,Biontech,0.4767
13318,Pfizer,0.4767
13319,AstraZeneca,0.2023
13320,Johnson & Johnson,0.0
13321,Moderna,-0.8316
13322,Johnson & Johnson,0.128
13323,Pfizer,0.1027
13324,AstraZeneca,-0.25
13325,AstraZeneca,-0.2263
13326,AstraZeneca,0.0
13327,Biontech,0.0
13328,Pfizer,0.0
13329,Moderna,-0.1779
13330,Biontech,0.5574
13331,Pfizer,0.5574
13332,Moderna,0.5574
13333,Biontech,0.0
13334,Pfizer,0.0
13335,AstraZeneca,-0.296
13336,AstraZeneca,0.0
13337,AstraZeneca,0.0
13338,AstraZeneca,0.4735
13339,AstraZeneca,0.4215
13340,Pfizer,0.6369
13341,AstraZeneca,-0.0258
13342,Pfizer,-0.5574
13343,Moderna,-0.5574
13344,Pfizer,0.1018
13345,AstraZeneca,0.0
13346,AstraZeneca,0.7184
13347,AstraZeneca,0.8385
13348,Pfizer,0.8385
13349,Pfizer,0.7579
13350,AstraZeneca,0.1027
13351,Biontech,0.0
13352,Pfizer,0.0
13353,Moderna,0.5859
13354,Moderna,-0.1531
13355,AstraZeneca,0.8687
13356,AstraZeneca,0.128
13357,Johnson & Johnson,0.4588
13358,AstraZeneca,-0.25
13359,Moderna,0.961
13360,Moderna,0.8979
13361,AstraZeneca,-0.128
13362,AstraZeneca,0.7351
13363,AstraZeneca,0.7506
13364,AstraZeneca,0.5719
13365,Pfizer,-0.8501
13366,AstraZeneca,0.1531
13367,Biontech,-0.6597
13368,Pfizer,0.5574
13369,Pfizer,-0.6369
13370,Moderna,-0.6369
13371,AstraZeneca,0.128
13372,Pfizer,-0.3612
13373,AstraZeneca,-0.4885
13374,Moderna,0.5267
13375,Moderna,-0.25
13376,AstraZeneca,0.0
13377,Pfizer,-0.1245
13378,Biontech,-0.296
13379,Pfizer,-0.296
13380,Pfizer,-0.2177
13381,AstraZeneca,-0.25
13382,Moderna,0.8157
13383,Moderna,0.6545
13384,Johnson & Johnson,0.34
13385,Johnson & Johnson,0.7184
13386,Johnson & Johnson,0.4767
13387,Johnson & Johnson,0.4215
13388,Johnson & Johnson,0.4215
13389,Biontech,-0.3612
13390,Pfizer,-0.3612
13391,Johnson & Johnson,-0.0258
13392,Biontech,0.0
13393,Pfizer,0.0
13394,AstraZeneca,0.4404
13395,AstraZeneca,0.8968
13396,AstraZeneca,-0.4767
13397,AstraZeneca,0.9522
13398,Biontech,0.9522
13399,Pfizer,0.9522
13400,Pfizer,0.0258
13401,AstraZeneca,0.0
13402,AstraZeneca,0.2732
13403,Pfizer,0.2732
13404,AstraZeneca,0.4939
13405,AstraZeneca,0.3716
13406,Pfizer,0.7269
13407,AstraZeneca,-0.5676
13408,Moderna,-0.7351
13409,Moderna,0.3818
13410,AstraZeneca,-0.91
13411,Biontech,0.0
13412,Pfizer,0.0
13413,Sputnik V,-0.6249
13414,AstraZeneca,-0.3818
13415,AstraZeneca,0.8221
13416,AstraZeneca,0.2023
13417,AstraZeneca,0.7783
13418,Moderna,-0.2883
13419,Moderna,0.3182
13420,AstraZeneca,0.0
13421,Pfizer,-0.6597
13422,AstraZeneca,-0.7717
13423,AstraZeneca,0.5647
13424,Pfizer,0.7845
13425,Pfizer,-0.5719
13426,Pfizer,0.0
13427,Biontech,-0.3818
13428,Pfizer,-0.3818
13429,Sputnik V,0.128
