,entity,label,occurrences
657,Moderna’s,ORG,3
658,afternoon,TIME,3
659,Stella Kyriakides,PERSON,3
660,article 16,LAW,3
661,five years,DATE,3
662,100pc,ORDINAL,3
663,the White House,FAC,3
664,Christmas Day,DATE,3
665,the Oireachtas Health Committee,ORG,3
666,the day,DATE,3
667,Nasal,PERSON,3
668,Scotland,GPE,3
669,"2,500",CARDINAL,3
670,GlaxoSmithKline,PERSON,3
671,before end of year,DATE,3
672,600,CARDINAL,3
673,Red C,ORG,3
674,two thirds,CARDINAL,3
675,the second quarter,DATE,3
676,nine million,CARDINAL,3
677,Andrew Marr Show,PERSON,3
678,CHINESE,NORP,3
679,Germans,NORP,3
680,Laura Brennan - Independent.ie,PERSON,3
681,Munster,PERSON,3
682,1.24,CARDINAL,3
683,early March,DATE,3
684,later this month,DATE,3
685,European Parliament,ORG,3
686,Grainne Gallanagh,PERSON,3
687,Country,ORG,3
688,a day earlier,DATE,3
689,David McWilliams,PERSON,3
690,"7,000",CARDINAL,3
691,MEP,ORG,3
692,The Health Service Executive,ORG,3
693,Macron,PERSON,3
694,150,CARDINAL,3
695,Dail,ORG,3
696,400,CARDINAL,3
697,decades,DATE,3
698,at least a year,DATE,3
699,the second quarter of the year,DATE,3
700,the next few months,DATE,3
701,UCC,ORG,3
702,the end of this week,DATE,3
703,six weeks,DATE,3
704,Fianna Fáil,ORG,3
705,Mary Lou McDonald,PERSON,3
706,Four million,CARDINAL,2
707,Alison O'Connor,PERSON,2
708,Andreas Kluth,LOC,2
709,More than 20 million,CARDINAL,2
710,Wexford,GPE,2
711,the darkest days,DATE,2
712,Co Wicklow,PERSON,2
713,earlier today,TIME,2
714,SPAIN,GPE,2
715,95-year-old,DATE,2
716,93-year-old,DATE,2
717,just days,DATE,2
718,six years,DATE,2
719,Vaccines,NORP,2
720,North,PERSON,2
721,Oxford/AstraZeneca,ORG,2
722,the next six weeks,DATE,2
723,more than half,CARDINAL,2
724,Scott Morrison,PERSON,2
725,second quarter,DATE,2
726,3.7 million,CARDINAL,2
727,World View:,EVENT,2
728,Martin Taoiseach,PERSON,2
729,World Bank,ORG,2
730,Lebanon,GPE,2
731,580,CARDINAL,2
732,Pfizer/BioNTech,ORG,2
733,Kennedy,PERSON,2
734,one month,DATE,2
735,Johnson’s,ORG,2
736,Coombe,PERSON,2
737,589,CARDINAL,2
738,next Sunday,DATE,2
739,Numbers,ORG,2
740,Pfizer-BioNtech,ORG,2
741,Daily,DATE,2
742,Pope,PERSON,2
743,the years,DATE,2
744,"up to 100,000",CARDINAL,2
745,The High Court,ORG,2
746,ten years ago,DATE,2
747,Ciaran,GPE,2
748,Ibec,ORG,2
749,two months,DATE,2
750,late February,DATE,2
751,800,CARDINAL,2
752,70pc,ORDINAL,2
753,70.4%,PERCENT,2
754,"up to 3,000",CARDINAL,2
755,Páirc,GPE,2
756,,GPE,2
757,60,CARDINAL,2
758,184,CARDINAL,2
759,301,CARDINAL,2
760,The Central Bank,ORG,2
761,100million,CARDINAL,2
762,Miriam Stoppard - Irish Mirror Online,PERSON,2
763,Novavax,PERSON,2
764,US FDA,ORG,2
765,Ciaran Hancock,PERSON,2
766,the University of Oxford's,ORG,2
767,1.7 million,CARDINAL,2
768,The Floating Voter:,WORK_OF_ART,2
769,Auntie Peggy,WORK_OF_ART,2
770,1 December,DATE,2
771,Venice,GPE,2
772,Laura Brennan ',PERSON,2
773,55,CARDINAL,2
774,827,CARDINAL,2
775,Connemara,PERSON,2
776,Orphan,GPE,2
777,Hvivo,ORG,2
778,$1bn-,MONEY,2
779,Lockdowns,PERSON,2
780,two days,DATE,2
781,"2,121",CARDINAL,2
782,CMO,ORG,2
783,Holohan,ORG,2
784,Annie Lynch,PERSON,2
785,McGuinness,PERSON,2
786,Taoiseach Martin,PERSON,2
787,Narcolepsy,PERSON,2
788,72%,PERCENT,2
789,EU Covid,ORG,2
790,early next week,DATE,2
791,25%,PERCENT,2
792,28,DATE,2
