,entity,label,occurrences
838,the War on Vaccines,EVENT,1
839,a quarter,DATE,1
840,Covid Shutdowns,PERSON,1
841,The Ministry of Health Chief Science,ORG,1
842,Ian Town,PERSON,1
843,Herald Ministry of Health,ORG,1
844,Stuff.co.nz Border,PERSON,1
845,120,CARDINAL,1
846,the John Hopkins University,ORG,1
847,1 million,CARDINAL,1
848,Jamie-Lee MacInnes,PERSON,1
849,Checkpoint,ORG,1
850,Ella Stewart,PERSON,1
851,Simon Rogers,PERSON,1
852,Immunise Infants & Teens,ORG,1
853,'60,DATE,1
854,6000,PERSON,1
855,Samoan Govt,PERSON,1
856,up to $40 million,MONEY,1
857,year-long,DATE,1
858,"350,000",CARDINAL,1
859,every year,DATE,1
860,Ian Sample,PERSON,1
861,the Bay of Plenty,LOC,1
862,Scoop News,PRODUCT,1
863,MidCentral,ORG,1
864,Rowan Quinn,PERSON,1
865,One year,DATE,1
866,Adria Tour - NZ,PERSON,1
867,over 65s,DATE,1
868,under 65s,DATE,1
869,17 percent,PERCENT,1
870,Vaccine Rollout,PERSON,1
871,Two Weeks,DATE,1
872,Jimmy Duke,PERSON,1
873,almost 20 days,DATE,1
874,Family Court,ORG,1
875,4yo,ORDINAL,1
876,The Family Court,ORG,1
877,four-year-old,DATE,1
878,Oranga Tamariki,ORG,1
879,Only 62 percent,PERCENT,1
880,"the Mumps, Measles",ORG,1
881,37,CARDINAL,1
882,Mt Roskill,GPE,1
883,Elevate Vaccination Priority For Māori And Pacific Island Aged Care Workers,ORG,1
884,Scoop News Vulnerable Māori,ORG,1
885,Mike Smith,PERSON,1
886,the National Iwi Chairs Forum - Pandemic Response Group,ORG,1
887,About 90,CARDINAL,1
888,The Parent Trap,ORG,1
889,The Parent Trap: Disinformation,ORG,1
890,Year’s End,ORG,1
891,the UN Children’s Fund UNICEF,ORG,1
892,Herald News,ORG,1
893,12 years old,DATE,1
894,South Sudan's,GPE,1
895,RNZ News Māori,ORG,1
896,Charles,PERSON,1
897,Camilla,ORG,1
898,Approximately 570,CARDINAL,1
899,300,CARDINAL,1
900,Gisborne,GPE,1
901,Coromandel,ORG,1
902,Covid vaccine | RNZ News,PERSON,1
903,more than 500,CARDINAL,1
904,Scoop News The University of Auckland,ORG,1
905,six months to 17 years old,DATE,1
906,Herald National's,ORG,1
907,South Aucklanders,LOC,1
908,Nanaia Mahuta,PERSON,1
909,Israeli,NORP,1
910,Herald Kiwis,PERSON,1
911,52 per cent,MONEY,1
912,Oxfam’s Health,ORG,1
913,Anna Marriott,PERSON,1
914,Eighty,CARDINAL,1
915,More than a third,CARDINAL,1
916,National Health Commission,ORG,1
917,as early as July,DATE,1
918,Vaccine Effectiveness Research and Surveillance,ORG,1
919,40,CARDINAL,1
920,News Germany,GPE,1
921,New HypoCat,GPE,1
922,UN Diphtheria Vaccination Campaign for Rohingya Children,ORG,1
923,12 December 2017,DATE,1
924,District Court,ORG,1
925,one-year-old,DATE,1
926,July last year,DATE,1
